tconst,averageRating,numVotes
tt0844286,6.7,52623
tt0844319,6.1,1213
tt0844347,7.1,1953
tt0844457,7.4,16438
tt0844471,6.9,258294
tt0844479,6.3,72303
tt0844666,5.0,3973
tt0844671,4.6,12696
tt0844708,6.5,100520
tt0844761,7.6,1743
tt0844768,6.2,1672
tt0844948,6.4,2386
tt0844993,4.7,13978
tt0845046,7.0,32982
tt0845424,2.4,4284
tt0845439,7.6,13515
tt0845442,5.4,1602
tt0845448,7.5,18199
tt0845452,6.8,1953
tt0845474,6.3,2667
tt0845537,6.9,6845
tt0846017,6.2,1876
tt0846040,7.0,6763
tt0846308,6.5,6346
tt0847050,7.2,3091
tt0847154,7.1,1130
tt0847167,6.3,4156
tt0847520,4.1,2965
tt0847526,5.9,1338
tt0847745,5.5,2205
tt0847817,7.2,8174
tt0847825,4.8,1909
tt0847877,6.5,1333
tt0847880,7.1,11405
tt0847895,4.6,1060
tt0847897,6.1,1828
tt0848228,8.0,1460595
tt0848281,5.6,3692
tt0848537,6.6,109961
tt0848538,4.8,3730
tt0848542,7.3,3105
tt0848552,4.7,1887
tt0848557,5.5,49260
tt0850253,6.6,15183
tt0850667,6.7,3518
tt0850669,5.3,2876
tt0850677,4.4,3196
tt0851515,7.4,2621
tt0851530,5.7,5307
tt0851532,6.7,1630
tt0851577,7.8,12576
tt0851578,7.7,97150
tt0852713,5.5,90395
tt0852726,6.1,2757
tt0853060,7.0,3265
tt0853096,6.3,7033
tt0854672,6.5,2328
tt0854678,7.5,16812
tt0855729,7.3,4403
tt0855805,6.4,2954
tt0855822,8.3,3190
tt0855824,6.9,2418
tt0855852,7.6,1518
tt0855895,6.8,1807
tt0855975,6.7,3370
tt0856008,7.9,5038
tt0856052,7.2,1762
tt0856288,6.7,44750
tt0856778,6.7,3766
tt0856791,6.7,1838
tt0857190,6.1,20426
tt0857191,7.6,44542
tt0857265,6.4,33047
tt0857275,6.0,2496
tt0857295,5.2,6448
tt0857300,8.0,2415
tt0857355,7.4,6664
tt0857376,5.5,14270
tt0857381,4.3,1222
tt0858411,3.1,2603
tt0858433,4.1,1923
tt0858479,6.1,23493
tt0858486,6.5,12200
tt0858492,7.7,4688
tt0859163,5.2,170821
tt0859635,6.0,28394
tt0859760,6.6,1983
tt0859765,7.3,7311
tt0860454,7.0,2366
tt0860866,6.1,3243
tt0860906,7.9,24930
tt0860907,6.9,18529
tt0861689,6.5,75227
tt0861704,6.1,1456
tt0861739,8.0,110436
tt0862467,6.0,63696
tt0862748,5.5,1804
tt0862826,6.3,1330
tt0862846,6.8,74169
tt0862856,6.7,104680
tt0862946,6.0,1185
tt0863041,6.4,1434
tt0864761,6.9,87344
tt0864770,7.0,2531
tt0864835,6.8,77935
tt0865297,7.2,9237
tt0865554,4.9,17471
tt0865556,6.5,109598
tt0865559,5.9,20875
tt0865560,5.1,2204
tt0865951,6.1,2936
tt0866437,6.7,29097
tt0866439,5.8,76100
tt0867145,8.1,4255
tt0867334,6.4,5152
tt0867465,7.1,1064
tt0867591,4.6,3018
tt0869152,5.4,3513
tt0869977,6.7,13474
tt0869994,6.8,12878
tt0870089,6.6,2546
tt0870090,7.2,16304
tt0870111,7.7,112520
tt0870112,7.8,1443
tt0870122,6.2,2810
tt0870154,6.6,212783
tt0870195,6.5,2172
tt0870204,5.8,9301
tt0870211,6.9,7562
tt0870937,4.2,3648
tt0870944,6.7,1187
tt0870958,5.9,2625
tt0870967,7.4,1487
tt0870984,6.5,136673
tt0871426,6.0,47507
tt0871510,8.1,85014
tt0872022,7.4,3604
tt0872190,3.4,2080
tt0872224,7.0,2090
tt0872230,4.7,21624
tt0873886,6.1,67293
tt0874271,5.3,3504
tt0874306,4.3,1620
tt0874423,5.5,2986
tt0874425,4.9,2225
tt0875025,7.1,2831
tt0875034,5.8,45264
tt0875113,7.1,20779
tt0875575,5.2,2380
tt0875581,6.5,1538
tt0875595,7.8,16942
tt0875609,6.8,5217
tt0876233,6.2,3269
tt0876291,3.2,1029
tt0876294,4.0,4856
tt0876563,7.6,163854
tt0877349,6.9,1112
tt0877522,4.4,1519
tt0877700,5.8,1357
tt0878657,4.1,1274
tt0878674,7.1,3146
tt0878695,5.8,12303
tt0878804,7.6,360893
tt0878814,4.5,1767
tt0878835,6.6,11587
tt0879843,7.0,17425
tt0879870,5.8,106019
tt0880440,5.9,1436
tt0880502,7.7,33531
tt0880570,4.4,1452
tt0880578,6.2,52855
tt0880648,5.6,6087
tt0881200,7.3,7340
tt0881320,5.9,57223
tt0881891,4.8,44447
tt0881894,6.3,1628
tt0881934,6.1,1529
tt0882742,5.1,1278
tt0882791,6.0,1159
tt0882977,6.4,92826
tt0882978,6.1,6678
tt0883398,3.5,1169
tt0883995,6.6,6408
tt0884214,4.2,1272
tt0884224,5.5,22521
tt0884328,7.1,340927
tt0884335,5.4,2977
tt0884726,5.0,6271
tt0884732,6.6,80232
tt0884805,5.9,2016
tt0884853,6.7,1850
tt0885415,6.1,3838
tt0885470,6.6,1328
tt0885520,7.0,3210
tt0886531,7.0,1441
tt0886539,7.1,11060
tt0887143,2.8,1086
tt0887261,5.9,48876
tt0887719,3.9,6186
tt0887732,6.9,1687
tt0887745,6.6,1819
tt0887769,7.6,3375
tt0887883,7.0,353543
tt0887912,7.5,474156
tt0887971,4.8,7292
tt0888019,2.6,1747
tt0888496,6.7,1238
tt0888503,7.7,1477
tt0888693,6.1,6062
tt0889134,5.5,3471
tt0889139,5.3,1391
tt0889573,6.1,112401
tt0889579,3.1,1104
tt0889583,5.9,153937
tt0889588,7.0,9986
tt0889595,6.2,4379
tt0889652,7.1,2583
tt0889665,6.0,2897
tt0889671,7.4,1248
tt0890870,5.9,164972
tt0890882,6.5,2340
tt0890883,6.7,2808
tt0890885,6.7,4911
tt0890886,5.2,1075
tt0890888,5.3,2454
tt0891457,6.1,2160
tt0891520,5.4,3050
tt0891527,6.2,52741
tt0891562,6.6,1172
tt0891592,3.7,25378
tt0892051,5.4,1381
tt0892109,5.2,4205
tt0892255,7.1,47977
tt0892318,6.5,107282
tt0892375,8.4,2937
tt0892391,7.3,1671
tt0892422,6.2,2401
tt0892425,8.7,1179
tt0892767,5.5,24207
tt0892769,8.1,801599
tt0892782,6.4,176255
tt0892791,6.3,224865
tt0892874,6.0,2410
tt0892899,5.8,17925
tt0893346,5.6,1683
tt0893356,7.7,3590
tt0893382,7.1,12304
tt0893401,6.0,1989
tt0893402,6.0,18164
tt0893406,4.5,2918
tt0893412,5.5,15623
tt0893507,7.2,8220
tt0893509,2.8,3824
tt0893532,5.3,7491
tt0895777,6.3,2252
tt0896031,5.8,2828
tt0896529,6.6,6833
tt0896533,4.6,1616
tt0896534,5.5,19859
tt0896798,6.1,45682
tt0896866,7.4,4116
tt0896872,7.1,35764
tt0896923,6.3,3241
tt0896927,6.0,3483
tt0897287,5.5,1217
tt0897347,5.5,6072
tt0897361,3.6,30897
tt0897374,5.5,1282
tt0898367,7.2,254451
tt0899106,5.7,34018
tt0899128,5.4,13200
tt0899138,6.1,2400
tt0900357,5.0,9032
tt0900387,7.0,28555
tt0901475,6.9,5117
tt0901476,5.5,115660
tt0901481,5.9,3535
tt0901485,6.2,3801
tt0901487,7.2,37956
tt0901488,6.7,2001
tt0901494,6.1,1887
tt0901504,4.4,2363
tt0901507,6.8,21757
tt0902254,6.6,1240
tt0902290,6.0,11202
tt0902952,5.5,2488
tt0902955,7.0,15216
tt0902967,7.3,1423
tt0903021,6.6,1229
tt0903606,2.6,1852
tt0903624,7.8,873837
tt0903627,7.0,6959
tt0903657,7.4,42636
tt0903849,6.1,2829
tt0904049,6.3,3355
tt0904127,5.0,1129
tt0905329,6.5,4947
tt0905357,5.7,1470
tt0905372,6.2,145663
tt0905979,7.3,1429
tt0906083,6.4,1879
tt0906108,5.9,13918
tt0906326,6.0,2207
tt0906665,6.1,15844
tt0906734,5.4,11308
tt0906777,5.9,1168
tt0906778,6.1,2354
tt0907106,7.3,1639
tt0907119,5.5,1132
tt0907134,7.3,2609
tt0907305,5.2,1033
tt0907618,7.5,1440
tt0907619,6.4,2005
tt0907657,7.8,121340
tt0907674,7.5,2228
tt0907680,5.6,2508
tt0907681,3.0,1347
tt0907848,6.4,3315
tt0909388,6.2,2052
tt0910554,7.0,36606
tt0910559,7.6,6119
tt0910847,6.7,3251
tt0910860,6.3,1751
tt0910885,5.2,8258
tt0910905,6.1,19897
tt0910936,6.9,357781
tt0910955,7.4,1295
tt0910970,8.4,1201821
tt0911010,8.3,2328
tt0912580,7.7,1622
tt0912583,7.8,4523
tt0912585,7.7,1180
tt0912586,7.0,1185
tt0912590,7.2,1203
tt0912592,7.1,3505
tt0912593,8.2,8631
tt0912597,6.0,8793
tt0912599,7.8,1199
tt0913354,5.7,31862
tt0913401,5.7,4187
tt0913413,4.0,2338
tt0913425,7.2,42706
tt0913445,6.2,19622
tt0913446,4.3,1522
tt0913968,7.0,27832
tt0914382,6.3,1503
tt0914797,6.8,17949
tt0914798,7.7,246977
tt0914799,5.0,1303
tt0914837,5.8,7134
tt0914863,7.0,94299
tt0915457,6.8,1511
tt0915460,4.0,2530
tt0915463,5.3,1452
tt0918554,2.9,1047
tt0918557,6.0,1509
tt0918575,5.5,5190
tt0918627,4.0,1314
tt0918628,4.6,2016
tt0918645,3.2,1280
tt0918927,7.5,136147
tt0918940,6.2,188797
tt0920457,7.3,8081
tt0920458,7.2,19958
tt0920459,6.7,2990
tt0920460,6.6,1074
tt0920461,6.4,1488
tt0920462,4.7,5396
tt0920464,7.5,8745
tt0920470,6.6,6511
tt0920473,6.7,2669
tt0922379,7.5,1231
tt0922547,5.1,2586
tt0922642,4.7,3968
tt0923600,6.0,5578
tt0923703,7.2,1115
tt0923714,7.2,2483
tt0923752,8.0,37588
tt0923811,7.5,27688
tt0924129,6.7,24539
tt0924134,4.6,1017
tt0924165,6.2,1196
tt0924252,6.8,1340
tt0924274,6.3,1390
tt0924317,7.2,4577
tt0925058,4.5,1164
tt0925081,4.3,1120
tt0925130,3.9,1183
tt0925248,8.0,6929
tt0925306,3.0,1080
tt0926063,5.8,11983
tt0926084,7.7,599902
tt0926110,5.0,2635
tt0926129,3.9,38174
tt0926380,6.8,10488
tt0926759,7.6,9968
tt0926762,7.3,24994
tt0926763,6.1,1022
tt0928152,7.8,4080
tt0928154,6.5,2090
tt0928194,7.6,1027
tt0928375,3.1,1156
tt0929261,6.1,2028
tt0929412,6.8,4151
tt0929425,7.0,51238
tt0929618,3.5,1560
tt0929620,3.7,1223
tt0929632,7.3,116312
tt0929775,6.6,1546
tt0929809,1.9,3933
tt0929860,6.9,4252
tt0930083,6.9,15370
tt0930856,7.2,4549
tt0932533,5.0,1653
tt0932669,5.3,1219
tt0933033,6.6,1009
tt0933342,2.7,1094
tt0934459,3.6,1113
tt0934584,2.0,1219
tt0935075,7.0,51144
tt0936471,3.8,2885
tt0936501,7.7,635072
tt0937231,5.7,1103
tt0937237,6.1,11263
tt0937347,5.6,2138
tt0937373,4.5,1874
tt0937375,6.4,10451
tt0937378,6.1,1359
tt0938283,4.0,175008
tt0938305,5.7,24203
tt0938330,4.9,66758
tt0938341,7.5,11842
tt0938706,6.1,1009
tt0939681,6.3,1184
tt0940580,5.7,4131
tt0940585,6.6,3273
tt0940620,7.0,1076
tt0940642,6.7,8825
tt0940651,2.2,1519
tt0940656,5.5,10392
tt0940657,5.2,11022
tt0940688,6.6,1133
tt0940709,6.4,17247
tt0940723,5.9,2935
tt0942384,7.6,24056
tt0942385,7.1,448571
tt0942891,6.4,3166
tt0942904,3.9,1123
tt0943326,5.1,2911
tt0944101,6.3,8261
tt0944195,6.5,1143
tt0944233,5.2,1057
tt0944834,6.5,13367
tt0944835,6.4,330314
tt0945356,7.0,3729
tt0945513,7.5,550299
tt0946998,7.0,1111
tt0947798,8.0,825828
tt0947802,6.2,55501
tt0947810,6.8,142775
tt0948462,7.5,3116
tt0948470,6.9,703198
tt0948530,7.2,4312
tt0948532,5.7,1958
tt0948535,6.5,2938
tt0948542,5.3,1456
tt0948544,7.5,6156
tt0948547,5.6,7427
tt0949489,6.7,2399
tt0949564,7.2,2449
tt0949731,5.0,216632
tt0949751,3.8,5366
tt0949815,7.6,1345
tt0950739,6.6,8565
tt0951216,5.9,22844
tt0951279,6.9,1216
tt0951318,6.2,1358
tt0951333,5.2,1269
tt0951335,5.3,16142
tt0952640,5.2,94957
tt0952682,7.1,11252
tt0953306,6.5,1093
tt0953318,7.3,19385
tt0953369,4.4,1671
tt0953382,5.8,1113
tt0953981,7.5,1107
tt0953989,1.5,7066
tt0954914,5.5,2182
tt0954937,7.1,1092
tt0954947,6.1,35750
tt0954981,6.4,6546
tt0954990,6.7,8905
tt0955308,6.6,283375
tt0955411,2.9,2520
tt0956038,6.0,26376
tt0956101,7.3,1608
tt0956208,5.8,1062
tt0959285,5.0,3756
tt0959306,4.9,3267
tt0959329,5.4,14277
tt0959337,7.3,225160
tt0959342,5.2,2223
tt0960066,4.3,1354
tt0960084,6.2,1738
tt0960097,5.5,2022
tt0960144,5.6,214429
tt0960721,5.8,1989
tt0960731,6.0,101367
tt0960741,5.8,5041
tt0960770,5.4,1469
tt0960790,6.5,18660
tt0960890,4.1,18972
tt0961043,5.1,1231
tt0961066,7.5,5960
tt0961079,7.7,1702
tt0961097,6.7,22703
tt0961108,6.4,13607
tt0961117,5.8,2154
tt0961198,6.7,1200
tt0961722,4.3,15156
tt0961728,6.7,17409
tt0962711,5.4,8523
tt0962726,5.0,67595
tt0962736,7.2,66457
tt0962762,6.9,1693
tt0962774,6.7,3989
tt0962782,6.5,1165
tt0963178,6.5,100103
tt0963194,6.4,26563
tt0963208,6.5,6073
tt0963743,6.3,30133
tt0963794,5.9,84415
tt0963807,7.4,1945
tt0963915,5.1,1693
tt0963965,5.6,7615
tt0963966,6.1,170093
tt0964185,6.8,13647
tt0964516,6.9,13124
tt0964517,7.8,389189
tt0964539,5.9,33306
tt0964586,6.9,3720
tt0964587,5.8,23640
tt0965367,4.1,1424
tt0965382,8.6,2165
tt0965411,6.1,1419
tt0967945,6.4,3431
tt0968264,6.9,30020
tt0968712,7.3,2382
tt0969268,6.7,2202
tt0969269,7.1,8132
tt0969345,7.3,1864
tt0969653,3.1,6580
tt0970179,7.5,337020
tt0970411,6.4,69776
tt0970416,5.5,178667
tt0970452,6.1,76469
tt0970462,4.8,5093
tt0970468,7.0,29752
tt0970472,6.7,7869
tt0970866,5.5,119159
tt0970933,6.3,1653
tt0970946,5.2,1175
tt0971209,6.5,76425
tt0972542,6.8,1847
tt0972544,6.3,5490
tt0972555,6.1,3218
tt0972558,5.1,5796
tt0972857,3.4,1816
tt0972883,6.9,12717
tt0973783,7.7,4168
tt0973785,5.3,1072
tt0973790,4.3,1873
tt0973844,6.8,5461
tt0974014,6.6,15140
tt0974015,6.1,478940
tt0974536,4.7,1685
tt0974554,6.7,23220
tt0974613,5.4,12429
tt0974661,6.4,216584
tt0974977,4.7,4579
tt0975645,6.8,79271
tt0975684,7.2,1962
tt0976026,6.8,5596
tt0976042,6.9,1149
tt0976050,6.5,1708
tt0976051,7.6,260145
tt0976060,7.0,11878
tt0976209,5.1,1420
tt0976216,5.8,3094
tt0976222,6.3,15187
tt0976238,5.3,39586
tt0976246,5.9,5347
tt0976247,4.6,9135
tt0977214,5.6,7422
tt0977637,6.2,1104
tt0977648,7.7,1667
tt0977669,3.2,1554
tt0977855,6.8,51076
tt0978649,7.5,7831
tt0978670,5.4,1210
tt0978759,7.1,26470
tt0978762,8.1,186935
tt0978764,6.1,252955
tt0978797,4.9,2226
tt0979434,5.1,11559
tt0980970,6.3,166570
tt0981042,7.0,3099
tt0981072,6.9,14554
tt0981224,5.1,4359
tt0981227,6.6,95401
tt0981352,6.8,4862
tt0982849,6.2,1269
tt0982893,5.4,1256
tt0983193,7.3,243408
tt0983213,7.5,63869
tt0983909,6.6,2516
tt0983946,4.9,58153
tt0983990,8.2,2726
tt0984118,3.5,1168
tt0984130,6.2,1197
tt0984155,5.9,2377
tt0984200,5.8,9075
tt0985025,4.4,7066
tt0985047,5.0,1067
tt0985058,6.2,8122
tt0985593,4.6,2874
tt0985636,5.4,2715
tt0985694,6.6,204148
tt0985695,5.2,1433
tt0985699,7.1,259504
tt0986213,6.2,3560
tt0986233,7.5,73590
tt0986263,6.3,180349
tt0986264,8.3,206928
tt0986329,8.4,3866
tt0987918,4.9,3867
tt0988043,4.1,2569
tt0988045,7.6,671688
tt0988047,6.9,59131
tt0988083,4.4,3111
tt0988108,7.9,15869
tt0988595,6.1,175292
tt0988849,5.2,11574
tt0988982,6.7,4820
tt0989000,7.2,8385
tt0989007,6.3,1319
tt0989622,5.4,1123
tt0989757,6.3,157863
tt0989760,5.2,1344
tt0990361,6.3,1850
tt0990372,7.8,3960
tt0990404,7.2,4721
tt0990407,5.8,164751
tt0990413,7.2,5155
tt0990427,6.8,1003
tt0991150,4.7,2465
tt0991167,5.9,3123
tt0991174,5.7,2124
tt0991243,6.0,1851
tt0991346,6.4,11315
tt0991351,7.1,1016
tt0992911,6.7,13828
tt0993748,6.8,2860
tt0993778,6.7,1550
tt0993789,7.0,7566
tt0993840,5.8,188554
tt0993841,5.1,2491
tt0993842,6.7,206965
tt0993846,8.2,1585910
tt0994917,5.5,1669
tt0995029,6.5,1613
tt0995031,7.4,32340
tt0995035,6.5,7585
tt0995039,6.7,77932
tt0995061,7.3,1443
tt0995718,7.3,5478
tt0995739,6.7,3219
tt0995740,7.3,8877
tt0995747,7.2,3645
tt0995752,3.8,5841
tt0995757,5.3,1502
tt0995827,4.4,1236
tt0995829,7.0,14932
tt0995840,2.3,1726
tt0995845,4.5,5212
tt0995850,6.5,1305
tt0995851,6.4,5432
tt0995854,6.0,2897
tt0995868,7.1,21032
tt0996435,6.3,2233
tt0996605,7.0,10167
tt0996661,6.9,2449
tt0996930,7.0,3498
tt0996934,5.5,2605
tt0996948,6.9,2127
tt0996966,7.6,4691
tt0996967,5.9,5315
tt0996979,5.6,9091
tt0996982,7.2,3211
tt0997035,7.0,1990
tt0997047,4.3,16693
tt0997057,7.2,1593
tt0997084,6.2,2268
tt0997088,7.7,1659
tt0997138,7.1,1029
tt0997143,2.8,1013
tt0997147,6.2,4000
tt0997152,6.4,57215
tt0997157,6.7,1111
tt0997184,7.2,1513
tt0997188,6.8,2503
tt0997229,6.6,2020
tt0997246,7.9,11122
tt0997263,6.4,2584
tt0997274,7.4,2142
tt0997282,5.1,2016
tt0999864,6.4,2363
tt0999872,6.3,2819
tt0999913,5.8,35833
tt1000095,5.9,2962
tt10002654,6.4,1071
tt10003008,5.7,38249
tt10004108,4.8,2841
tt10004368,7.0,1437
tt10006006,5.4,7934
tt1000774,5.7,127367
tt10008784,6.3,4164
tt10009030,5.8,3481
tt10011228,5.3,2622
tt10011296,6.9,1298
tt10011336,6.3,1773
tt10011412,6.7,1263
tt10011448,8.0,2481
tt10011508,7.3,2202
tt1001508,6.4,182369
tt1001520,6.1,49742
tt10015244,4.5,6414
tt1001526,7.3,296312
tt10015286,6.6,2683
tt1001534,5.3,1040
tt1001548,4.6,1313
tt1001562,3.4,6558
tt10016180,6.3,126739
tt10017956,6.8,2811
tt10023022,5.6,11319
tt10023024,4.7,10537
tt10023172,5.4,1106
tt10023286,6.1,10825
tt1002536,6.5,1511
tt1002539,6.4,1202
tt1002561,4.8,1267
tt1002563,5.7,3898
tt1002567,6.7,4947
tt10028196,5.6,178078
tt1002964,6.4,1366
tt1002966,5.9,5082
tt1002992,4.6,2380
tt1003005,4.3,1648
tt1003010,5.7,1772
tt1003023,6.4,1242
tt1003034,6.3,7453
tt1003052,6.3,3735
tt10032342,7.7,1018
tt10037014,5.9,9727
tt10039344,5.4,45678
tt10043660,4.1,1110
tt10045434,6.9,2417
tt10047958,3.5,4680
tt10050766,7.7,1841
tt10050782,7.1,1550
tt10054316,4.4,2570
tt10055028,7.4,1256
tt10055546,5.3,1452
tt10055770,7.1,1887
tt10059518,6.0,76900
tt10060094,5.6,20384
tt10062338,5.4,1504
tt10062556,4.2,24947
tt10062614,5.4,4770
tt10065694,5.8,29844
tt10068544,7.8,1070
tt10068916,8.0,5546
tt10069166,3.9,1671
tt1006926,7.2,2752
tt1007018,5.5,3750
tt1007028,6.5,182359
tt1007029,6.4,113662
tt1007032,3.6,1376
tt10077034,4.2,3058
tt10077544,6.4,2035
tt10077998,6.5,1582
tt1007950,5.5,1338
tt1008010,6.1,1657
tt1008017,6.1,3196
tt10080270,5.9,1402
tt10081762,6.1,5844
tt10083174,4.3,5315
tt10083340,7.8,61977
tt10083640,6.8,27380
tt10084190,6.1,2408
tt10085338,5.7,1889
tt10088984,6.9,2304
tt1009017,2.6,7670
tt10091530,5.0,3176
tt10092698,4.3,2575
tt10092752,5.2,2888
tt10095336,6.8,1623
tt10095582,7.1,39759
tt10096842,4.6,7395
tt10097544,5.8,2019
tt10098288,4.3,10873
tt10098448,7.1,13915
tt1010048,8.0,878427
tt1010055,6.0,2035
tt10101702,6.8,4520
tt1010265,6.7,2410
tt1010271,6.0,24815
tt1010422,6.6,3159
tt1010435,6.5,2433
tt1010445,3.6,1409
tt10107222,6.5,1251
tt10110614,6.8,5464
tt10115562,6.0,2371
tt10117768,6.7,1344
tt10121372,8.2,1348
tt10121392,4.6,45553
tt10123970,5.2,2553
tt10126136,4.0,4308
tt10126434,5.7,5031
tt1012729,6.2,2213
tt10127562,6.5,3204
tt10127684,6.1,9983
tt10127708,5.8,5469
tt1012804,6.7,21522
tt10131024,5.8,10933
tt10132196,2.7,3272
tt10133066,7.7,1150
tt10133300,7.9,1684
tt1013607,7.0,3446
tt1013743,6.3,210463
tt1013752,6.5,311531
tt1013753,7.5,179932
tt1013856,6.2,1818
tt1013860,5.1,15647
tt1014079,4.9,1153
tt10143498,6.2,2387
tt10145122,6.6,7272
tt1014672,7.6,12214
tt10147382,6.3,2250
tt10147546,7.6,7981
tt10147580,5.8,2453
tt1014759,6.4,441434
tt1014762,8.5,23056
tt1014763,6.4,75844
tt1014774,7.1,2451
tt1014775,3.9,25913
tt10147910,5.6,1190
tt1014806,6.3,5888
tt1014809,7.0,6694
tt10148118,4.7,3421
tt10149868,4.1,1647
tt10151054,5.5,3640
tt10151260,7.1,2860
tt10151854,5.9,125091
tt1015246,7.8,1140
tt10152736,5.9,31283
tt1015471,6.1,2247
tt1015474,4.7,6839
tt10155342,6.6,1234
tt10155932,4.4,46646
tt10156112,7.3,1380
tt1015971,7.7,1312
tt1015976,5.2,3477
tt1016075,5.0,16932
tt10160886,4.9,2033
tt1016090,3.8,2114
tt10160974,4.8,1885
tt10160976,5.6,59011
tt10161238,6.2,1466
tt1016150,7.8,246428
tt1016159,5.9,2117
tt1016164,7.1,2271
tt10161886,5.9,29272
tt1016205,6.7,2898
tt1016241,3.9,1086
tt1016268,7.6,20134
tt1016290,7.0,8928
tt1016301,6.6,22824
tt1016307,7.1,1891
tt1016321,6.7,3055
tt10164206,3.5,1570
tt10165918,3.4,2302
tt10168670,6.8,58370
tt10168672,4.8,1906
tt10172266,7.0,48759
tt1017428,7.3,1754
tt1017451,6.5,50976
tt1017456,6.7,16028
tt1017460,5.8,101836
tt1017464,5.4,8249
tt10182822,6.7,7134
tt10183816,5.4,18717
tt10187208,6.7,27272
tt1018764,7.2,3089
tt1018765,6.1,23280
tt10187680,6.8,5986
tt10187686,7.7,1294
tt1018785,6.2,30778
tt1018818,6.2,16357
tt10189300,7.4,6640
tt10189514,8.7,124010
tt10189536,4.7,2750
tt10192406,6.6,22944
tt10192566,5.0,4457
tt10192704,5.8,6188
tt10193752,7.3,1797
tt1019452,7.0,150044
tt10195452,7.0,3902
tt10195614,2.6,1486
tt10196140,6.5,1378
tt10196142,4.5,2882
tt10196368,7.6,3095
tt10196398,6.7,6840
tt10196464,7.5,6177
tt10196620,4.9,1136
tt10198564,4.2,1651
tt10199586,6.7,10517
tt10199590,7.6,28339
tt10199640,7.2,12274
tt10199664,7.2,1883
tt10199670,4.5,1400
tt10199914,6.8,18041
tt10199974,8.0,4749
tt1020055,5.7,9867
tt1020072,7.5,95541
tt10203842,7.2,1258
tt10204366,6.7,2013
tt10204940,7.3,2810
tt1020530,6.7,95011
tt1020543,5.8,9722
tt1020558,6.3,86408
tt10207710,4.9,1267
tt1020773,7.2,26935
tt10208194,6.7,2962
tt10208198,6.9,22837
tt1020885,5.1,20812
tt1020937,7.4,8014
tt1020938,7.0,7442
tt1020955,6.1,2241
tt1020956,6.5,3145
tt1020972,7.5,2093
tt1020978,5.4,1574
tt1020996,5.3,1020
tt1021004,6.5,5671
tt10213380,6.6,1360
tt10214496,7.1,1151
tt10214826,8.3,16829
tt10214842,4.3,1566
tt10215424,7.0,1901
tt10217550,7.3,2686
tt10218664,6.2,2462
tt10218674,5.7,1217
tt10218912,4.6,2895
tt10219146,7.2,1131
tt10223460,6.1,42966
tt1022603,7.7,558916
tt1022606,7.0,3316
tt10228134,5.6,35392
tt10228168,6.7,8056
tt10228204,6.3,1262
tt1022883,4.7,2665
tt1022885,6.5,1033
tt10229558,6.1,22652
tt10229598,7.0,3541
tt10229982,6.7,2622
tt10230404,4.4,5899
tt10230414,6.8,8216
tt10230422,5.8,5979
tt10230426,4.1,19130
tt10230436,7.5,1524
tt10230994,5.7,28527
tt1023111,6.5,106505
tt1023114,7.3,122076
tt1023347,1.6,1663
tt10233718,7.2,6174
tt1023441,6.3,7042
tt1023481,6.2,91073
tt1023490,7.2,19024
tt1023500,6.0,22864
tt10235600,3.7,1424
tt10235718,4.8,2916
tt10239930,3.2,1006
tt10241772,5.2,2968
tt10242388,5.7,30146
tt1024255,6.1,64048
tt10243678,6.5,5206
tt10243992,6.2,9954
tt10244726,6.7,1274
tt10245106,6.4,1012
tt1024648,7.7,639523
tt1024715,6.4,33625
tt1024733,6.3,3641
tt1024744,5.3,3295
tt10247678,3.3,4078
tt1024855,5.1,1301
tt1024942,7.2,4989
tt1024943,6.8,49828
tt1024964,7.8,1216
tt10249780,7.1,1480
tt1025100,5.7,122292
tt10251538,5.4,1209
tt10253466,5.6,3103
tt10253816,6.7,1622
tt10256238,7.9,1138
tt10256570,6.7,2755
tt10260042,7.0,1869
tt10260294,4.1,1163
tt10260692,5.2,1402
tt10262380,5.9,5005
tt10262648,7.2,15501
tt10263320,1.4,9648
tt10264340,2.4,3301
tt10265034,6.7,15899
tt10268488,6.8,28320
tt10268550,6.5,1115
tt10270416,2.7,1110
tt10272386,8.2,193693
tt10272534,6.2,7414
tt10274284,5.2,9617
tt10275534,6.6,37994
tt10276470,6.1,15651
tt10276482,5.9,13528
tt1027658,6.7,1745
tt1027683,3.8,1989
tt1027718,6.2,106669
tt1027747,4.8,2774
tt1027762,5.7,3512
tt1027820,5.6,5318
tt1027862,6.1,19408
tt10279362,5.9,8783
tt10279472,3.7,9161
tt10280276,4.2,74231
tt10280296,8.4,47309
tt10283270,6.2,1467
tt10283902,4.7,2835
tt1028528,7.0,314199
tt1028532,8.1,311781
tt1028576,7.2,30635
tt1028581,5.4,1931
tt10287954,7.0,24897
tt10288566,7.7,195463
tt10289996,7.5,1538
tt10290116,6.0,1523
tt10290510,5.5,1003
tt1029120,6.4,13037
tt1029134,6.0,5567
tt1029172,8.1,2528
tt1029231,5.3,25285
tt1029234,7.0,106651
tt1029235,7.3,29800
tt1029241,5.3,6030
tt10293406,6.8,194071
tt1029360,4.9,61162
tt10295212,8.3,129745
tt10298810,6.1,124058
tt10298840,5.7,45942
tt10300174,6.7,1044
tt10300570,8.8,5147
tt10303324,4.0,11997
tt10303430,5.5,10387
tt10303892,4.7,1664
tt10304142,6.1,93471
tt10305616,5.9,1330
tt10306228,6.9,2086
tt10307440,6.0,9889
