tconst,region,primaryTitle,startYear,runtimeMinutes,genres,directors,writers,averageRating,numVotes
tt0198781,AE,"Monsters, Inc.",2001,92,"Adventure,Animation,Comedy","nm0798899,nm0881279,nm0230032","nm0314870,nm0230032,nm0004056,nm0191717,nm0682066",8.1,980072
tt0199290,AU,3 Strikes,2000,82,Comedy,nm0690770,nm0690770,4.7,3697
tt0199314,AU,About Adam,2000,97,"Comedy,Romance",nm0826437,"nm0826437,nm0862916",5.9,6799
tt0199481,CA,Druids,2001,120,"Adventure,Biography,Drama",nm0233585,"nm0819004,nm0209693,nm0233585",2.7,5430
tt0199626,AU,In the Cut,2003,119,"Mystery,Thriller",nm0001005,"nm0601912,nm0443613,nm0001005",5.4,26492
tt0199650,AU,Jill Rips,2000,94,"Drama,Thriller",nm0382776,"nm0076791,nm0512221,nm0911982",4.0,1099
tt0199725,AU,Love & Basketball,2000,124,"Drama,Romance,Sport",nm0697656,nm0697656,7.2,24351
tt0199727,AU,"Love, Honor and Obey",2000,103,"Comedy,Crime","nm0025823,nm0120987","nm0025823,nm0120987",6.4,5750
tt0199753,AU,Red Planet,2000,106,"Action,Sci-Fi,Thriller",nm0388817,"nm0679326,nm0501380",5.7,59948
tt0200299,FI,Bad Luck Love,2000,94,"Crime,Drama",nm0754328,"nm0754328,nm0904241",6.0,1504
tt0200427,AU,Diamond Men,2000,100,Drama,nm0169296,nm0169296,6.9,1808
tt0200465,AE,The Bank Job,2008,111,"Crime,Drama,Thriller",nm0002044,"nm0478588,nm0166074",7.2,189281
tt0200472,DE,Beautiful Joe,2000,98,"Comedy,Drama",nm0582479,nm0582479,5.6,2410
tt0200530,AU,Chuck & Buck,2000,96,"Comedy,Drama",nm0037708,nm0925234,6.6,5892
tt0200550,AR,Coyote Ugly,2000,100,"Comedy,Drama,Music",nm0573589,nm0920859,5.7,121017
tt0200669,GB,The Golden Bowl,2000,130,"Drama,Romance",nm0412465,nm0416556,5.9,4608
tt0200720,AU,The House of Mirth,2000,135,"Drama,Romance",nm0203993,"nm0923585,nm0203993",7.0,8090
tt0201485,AU,The Body,2001,109,"Drama,Mystery,Romance",nm0566380,"nm0764592,nm0566380",5.3,9510
tt0201694,AU,Longshot,2001,93,"Action,Comedy,Crime",nm0552693,"nm0669117,nm0213612",2.6,1148
tt0201844,AU,Survival Island,2002,85,"Horror,Thriller","nm0384863,nm0384862","nm0384863,nm0384862",2.5,4554
tt0202314,FI,Deep Core,2000,80,"Action,Sci-Fi,Thriller",nm0567979,nm0160582,3.2,1330
tt0202402,AU,Whatever It Takes,2000,94,"Comedy,Drama,Romance",nm0713527,nm0777043,5.5,12020
tt0202641,ES,Two Family House,2000,108,"Comedy,Drama,Romance",nm0208343,nm0208343,7.2,1731
tt0202677,AE,The Way of the Gun,2000,119,"Action,Crime,Drama",nm0003160,nm0003160,6.6,35247
tt0203009,AU,Moulin Rouge!,2001,127,"Drama,Musical,Romance",nm0525303,"nm0668902,nm0525303",7.6,299579
tt0203019,AE,Men of Honor,2000,129,"Biography,Drama",nm0863387,nm0809899,7.2,125243
tt0203119,AE,Sexy Beast,2000,89,"Crime,Drama,Thriller",nm0322242,"nm0578011,nm0778476",7.3,69417
tt0203166,AU,Together,2000,106,"Comedy,Drama,Romance",nm0600546,nm0600546,7.4,24370
tt0203230,AU,You Can Count on Me,2000,111,Drama,nm0518836,nm0518836,7.5,31438
tt0203289,IN,American Desi,2001,100,"Comedy,Drama,Romance",nm0659313,nm0659313,6.6,1669
tt0203540,AU,Greenfingers,2000,91,"Comedy,Crime,Drama",nm0380957,nm0380957,6.8,6562
tt0203632,AU,The Princess and the Warrior,2000,135,"Drama,Mystery,Romance",nm0878756,nm0878756,7.4,14951
tt0203755,AU,One Night at McCool's,2001,93,"Comedy,Crime",nm0958969,nm0782376,6.2,31325
tt0204055,CZ,Wild Mussels,2000,115,Drama,nm0116830,nm0116830,6.9,1093
tt0204137,AU,Animal Factory,2000,94,"Crime,Drama",nm0000114,"nm0120483,nm0827386",6.6,14661
tt0204175,AE,Boys and Girls,2000,94,"Comedy,Drama,Romance",nm0410769,nm0587884,5.4,17609
tt0204313,AU,Exorcist: The Beginning,2004,114,"Horror,Mystery,Thriller",nm0001317,"nm1149075,nm0936537,nm0139627",5.1,39819
tt0204322,BR,Firecracker,2005,112,"Crime,Drama,Mystery",nm0003931,"nm0003931,nm0049718",5.1,1021
tt0204350,GB,Poor White Trash,2000,85,"Comedy,Crime",nm0011689,nm0011689,4.9,1395
tt0204626,AU,The Watcher,2000,97,"Crime,Drama,Mystery",nm0152741,"nm0583514,nm0043769,nm0254213",5.3,28500
tt0204640,AU,Sordid Lives,2000,111,"Comedy,Romance",nm0794971,nm0794971,6.7,3517
tt0204700,AE,Trouble Every Day,2001,101,"Drama,Horror,Thriller",nm0219136,"nm0219136,nm0267288",5.9,9317
tt0204761,AU,Fidelity,2000,166,Drama,nm0958558,"nm0958558,nm0478548",5.6,2030
tt0204932,CA,A Summer Tale,2000,91,"Comedy,Drama,Family",nm0540297,"nm0540297,nm0423872",7.3,4484
tt0204946,AE,Bring It On,2000,98,"Comedy,Romance,Sport",nm0715636,nm0070566,6.1,105929
tt0205271,AU,Dr. T & the Women,2000,122,"Comedy,Drama,Romance",nm0000265,nm0710828,4.7,20276
tt0205418,AU,The Smokers,2000,96,Thriller,nm1077968,"nm1077968,nm0325374",2.9,2877
tt0205461,AU,Thomas and the Magic Railroad,2000,85,"Adventure,Comedy,Drama",nm0020150,nm0020150,4.2,4773
tt0205873,AU,The Dish,2000,101,"Comedy,Drama,History",nm0803203,"nm0803203,nm0322467,nm0162274,nm0448088",7.2,17109
tt0206113,AR,Madison,2001,99,"Drama,Sport",nm0082841,"nm0082841,nm0082839",6.3,1567
tt0206226,AU,Psycho Beach Party,2000,95,"Comedy,Horror,Mystery",nm0455214,nm0123958,6.0,6606
tt0206275,AU,Save the Last Dance,2001,112,"Drama,Music,Romance",nm0141961,"nm0249882,nm0012137",6.2,66022
tt0206367,AU,The Trumpet of the Swan,2001,75,"Animation,Drama,Family",nm0636487,nm0924754,5.0,1295
tt0206420,AU,Woman on Top,2000,92,"Comedy,Fantasy,Romance",nm0868643,nm0087733,5.3,10931
tt0206634,AE,Children of Men,2006,109,"Action,Drama,Sci-Fi",nm0190859,"nm0033153,nm0786694,nm1319757,nm0190859,nm1318843",7.9,529853
tt0206742,EC,Fast Food Fast Women,2000,95,"Comedy,Romance",nm0464180,nm0464180,6.4,2147
tt0206762,AU,Friends and Family,2001,87,"Comedy,Crime",nm0184016,nm0872657,6.3,1515
tt0206917,AE,The Man Who Cried,2000,100,"Drama,Music,Romance",nm0006845,"nm0006845,nm0232924",6.1,16471
tt0206926,AU,Maybe Baby,2000,104,"Comedy,Romance","nm0491402,nm0255780",nm0255780,5.6,6110
tt0207198,AR,What to Do in Case of Fire,2001,101,"Action,Comedy,Drama",nm0774221,nm0246308,6.8,3759
tt0207201,AE,What Women Want,2000,127,"Comedy,Fantasy,Romance",nm0583600,"nm0951135,nm0326092,nm0236884",6.4,222549
tt0207524,DE,How to Kill Your Neighbor's Dog,2000,107,"Comedy,Drama",nm0435701,nm0435701,6.8,3649
tt0208003,AE,Big Momma's House,2000,99,"Action,Comedy,Crime",nm0331532,"nm0702912,nm0722610",5.2,90846
tt0208026,XWW,A Chinese in a Coma,2000,108,Comedy,nm0893872,"nm0893872,nm0894787,nm0686742",5.7,1256
tt0208032,BR,Canone Inverso,2000,107,Drama,nm0865573,"nm0561001,nm0865573,nm0412873,nm0224765",7.1,1257
tt0208092,AE,Snatch,2000,102,"Comedy,Crime",nm0005363,nm0005363,8.2,911854
tt0208181,MX,Todo el poder,2000,105,Crime,nm0765250,nm0765250,6.6,1180
tt0208196,AU,Happy Accidents,2000,110,"Comedy,Romance",nm0026442,nm0026442,7.2,10232
tt0208675,XWW,Compassionate Sex,2000,109,Comedy,nm0563760,nm0563760,7.0,1334
tt0208874,AU,The Contender,2000,126,"Drama,Thriller",nm0527109,nm0527109,6.9,25035
tt0208911,BR,The King Is Alive,2000,110,Drama,nm0506290,"nm0506290,nm0421314,nm0000636",6.3,2005
tt0208988,AE,Get Carter,2000,102,"Action,Crime,Drama",nm0443181,"nm0571346,nm0507794",5.1,36621
tt0208990,AR,The Son's Room,2001,99,Drama,nm0604335,"nm0274769,nm0772144,nm0604335",7.3,21456
tt0208993,AU,Downtown 81,2000,72,"Comedy,Drama,Music",nm0078166,nm0639572,6.9,1626
tt0209037,AT,Everybody's Famous!,2000,97,"Comedy,Drama,Music",nm0220652,nm0220652,6.9,3331
tt0209077,AE,Ken Park,2002,93,Drama,"nm0005767,nm0164187","nm0005101,nm0164187",5.8,30822
tt0209144,AE,Memento,2000,113,"Mystery,Thriller",nm0634240,"nm0634300,nm0634240",8.4,1324390
tt0209163,AU,The Mummy Returns,2001,130,"Action,Adventure,Fantasy",nm0814085,nm0814085,6.4,346298
tt0209180,DE,Sky Hook,2000,95,"Drama,War",nm0759685,"nm0464123,nm0590503",8.1,5101
tt0209322,AU,Skipped Parts,2000,100,"Comedy,Drama,Romance",nm0205542,nm0762013,6.2,3682
tt0209475,AE,The Wedding Planner,2001,103,"Comedy,Romance",nm0788202,"nm0963400,nm0266184",5.3,86661
tt0209958,AU,The Cell,2000,107,"Crime,Horror,Sci-Fi",nm0802248,nm0698873,6.4,109188
tt0210065,AU,Gangster No. 1,2000,103,"Crime,Drama,Thriller",nm0006476,"nm0578011,nm0272491,nm0778476",6.7,14550
tt0210070,AR,Ginger Snaps,2000,108,"Drama,Fantasy,Horror",nm0269502,"nm0910550,nm0269502",6.8,52358
tt0210075,AU,Girlfight,2000,110,"Drama,Sport",nm0476201,nm0476201,6.7,11388
tt0210094,AU,Happy Campers,2001,94,Comedy,nm0914058,nm0914058,5.4,2845
tt0210299,AU,Songcatcher,2000,109,"Drama,Music",nm0339245,nm0339245,7.3,3684
tt0210358,AU,Things You Can Tell Just by Looking at Her,2000,109,"Drama,Romance",nm0006554,nm0006554,6.4,7376
tt0210382,AU,The Weight of Water,2000,114,"Crime,Drama,Mystery",nm0000941,"nm0477370,nm0795370,nm0035146",5.8,10039
tt0210567,AU,Beautiful,2000,112,"Comedy,Drama",nm0000398,nm0007075,5.6,4306
tt0210584,AU,Bootmen,2000,95,"Comedy,Drama,Romance",nm0675032,"nm0513182,nm0675032,nm0941489",6.2,2478
tt0210616,CA,Center Stage,2000,115,"Drama,Music,Romance",nm0405336,nm0374084,6.7,22808
tt0210943,CA,Relative Values,2000,87,Comedy,nm0836557,"nm0908036,nm0711780",6.4,2605
tt0210945,AE,Remember the Titans,2000,113,"Biography,Drama,Sport",nm0945026,nm0397322,7.8,232164
tt0211181,AU,102 Dalmatians,2000,100,"Adventure,Comedy,Family","nm15606511,nm0510674","nm0807977,nm0716391",4.8,39656
tt0211387,AE,Water Drops on Burning Rocks,2000,82,"Comedy,Drama,Romance",nm0654830,nm0654830,6.7,6922
tt0211443,AR,Jason X,2001,92,"Action,Horror,Sci-Fi",nm0410494,"nm0566699,nm0267805",4.4,61579
tt0211465,AU,Knockaround Guys,2001,92,"Crime,Drama,Thriller","nm0505522,nm0002718","nm0505522,nm0002718",6.1,24886
tt0211661,CA,Terror Tract,2000,96,"Comedy,Horror,Romance","nm0004165,nm0404438",nm0404438,6.0,1913
tt0211718,CA,Vengo,2000,90,"Biography,Drama,Musical","nm0465298,nm0309697","nm0874093,nm0309697",7.2,2980
tt0211900,BE,Actors,2000,103,Comedy,nm0088397,nm0088397,5.9,1303
tt0211915,CA,Amélie,2001,122,"Comedy,Romance",nm0000466,"nm0491011,nm0000466",8.3,794894
tt0211933,AU,Awake,2007,84,"Crime,Drama,Mystery",nm1703612,nm1703612,6.5,80651
tt0211938,AU,Bait,2000,119,"Action,Comedy,Crime",nm0298807,"nm0006904,nm0770650,nm0770649",5.7,13213
tt0211941,CA,Beat,2000,93,Drama,nm0908352,nm0908352,5.4,1617
tt0211946,AR,Berlin Calling,2008,109,"Comedy,Drama,Music",nm0836708,nm0836708,7.2,15208
tt0212132,AR,The Tracker,2002,90,"Drama,Western",nm0208854,nm0208854,7.3,3301
tt0212338,AE,Meet the Parents,2000,108,"Comedy,Romance",nm0005366,"nm0357453,nm0322839,nm0164898,nm0381272",7.0,355508
tt0212346,AE,Miss Congeniality,2000,109,"Action,Comedy,Crime",nm0677953,"nm0974301,nm0524095,nm0492909",6.3,230665
tt0212380,AU,Blow Dry,2001,90,"Comedy,Drama,Romance",nm0106456,nm0064479,6.2,9045
tt0212604,AU,Tully,2000,102,Drama,nm0083656,"nm0236966,nm0573826,nm0083656",7.3,1994
tt0212712,AU,2046,2004,129,"Drama,Romance,Sci-Fi",nm0939182,nm0939182,7.4,61824
tt0212742,HU,After Alice,2000,100,"Crime,Drama,Mystery",nm0546159,nm0588572,5.3,1798
tt0212815,AU,Big Eden,2000,118,"Comedy,Drama,Romance",nm0080120,nm0080120,7.3,4907
tt0212826,AU,Bread and Roses,2000,110,Drama,nm0516360,nm0491956,7.0,6080
tt0212830,AU,Bruiser,2000,99,"Horror,Mystery",nm0001681,nm0001681,5.3,6440
tt0212867,GB,Soulkeeper,2001,105,"Action,Adventure,Comedy",nm0006518,nm0006518,4.8,1299
tt0212879,AU,Citizen Toxie: The Toxic Avenger IV,2000,109,"Action,Comedy,Fantasy",nm0442207,"nm0995968,nm0442207,nm0144236,nm0351772,nm0295216",5.9,6192
tt0212910,GB,Delivering Milo,2001,94,"Comedy,Drama,Fantasy",nm0145309,"nm0506217,nm1011326,nm0905763",5.7,1348
tt0212974,AU,Groove,2000,86,"Drama,Music",nm0365615,nm0365615,6.6,4531
tt0212985,AE,Hannibal,2001,131,"Crime,Drama,Thriller",nm0000631,"nm0001873,nm0000519,nm0365383",6.8,293455
tt0213149,AE,Pearl Harbor,2001,183,"Action,Drama,Romance",nm0000881,nm0908824,6.2,352173
tt0213790,AU,The Ladies Man,2000,84,Comedy,nm0399737,"nm0574005,nm0824482,nm0005218",5.2,13824
tt0213802,AR,Legion of the Dead,2001,89,"Comedy,Horror",nm0411809,nm0411809,3.2,1937
tt0213847,AR,Malena,2000,108,"Drama,Romance,War",nm0868153,nm0868153,7.4,112157
tt0213890,AE,Mohabbatein,2000,216,"Drama,Musical,Romance",nm0159147,nm0159147,7.0,33426
tt0213985,CA,Partition,2007,116,"Drama,Romance",nm0765225,"nm0278158,nm0765225",6.9,2659
tt0214388,AU,100 Girls,2000,94,"Comedy,Romance",nm0205157,nm0205157,5.8,23651
tt0214529,IT,Belphegor: Phantom of the Louvre,2001,97,"Fantasy,Horror,Mystery",nm0758933,"nm0867374,nm0758933,nm0860019",4.5,5187
tt0214871,FR,The Last Patrol,2000,95,"Action,Drama,Sci-Fi",nm0504802,"nm0102839,nm0519133",3.6,1669
tt0215129,AE,Road Trip,2000,93,Comedy,nm0680846,"nm0680846,nm0035905",6.5,178415
tt0215135,AU,Route 666,2001,86,"Action,Horror,Thriller",nm0007142,"nm0007142,nm0916767",4.4,3769
tt0215516,EC,Nobody's Baby,2001,110,"Comedy,Drama",nm0783544,nm0783544,6.2,1683
tt0215681,AR,Crazy,2000,97,Drama,nm0772691,"nm0772691,nm0495627,nm0349654",6.6,4336
tt0215750,AE,Enemy at the Gates,2001,131,"Action,Drama,War",nm0000269,"nm0000269,nm0323708",7.5,277840
tt0216216,AE,The 6th Day,2000,123,"Action,Mystery,Sci-Fi",nm0006854,"nm0926729,nm0926727",5.9,128003
tt0216417,HU,The Wog Boy,2000,92,Comedy,nm0892630,"nm0316318,nm0025720",5.8,2315
tt0216578,US,Murderous Maids,2000,94,"Biography,Crime,Drama",nm0219156,"nm0702467,nm0219156,nm0396387",6.8,1316
tt0216620,AR,Christina's House,2000,96,"Crime,Horror,Mystery",nm0928691,nm0996352,4.4,2445
tt0216625,AU,Code Unknown,2000,118,Drama,nm0359734,nm0359734,7.1,15193
tt0216651,AU,Vampire Hunter D: Bloodlust,2000,103,"Action,Animation,Drama",nm0159109,"nm0601172,nm0159109,nm0452837",7.6,35871
tt0216689,GB,Les Destinées,2000,180,"Drama,Romance",nm0000801,"nm0152819,nm0000801,nm0276466",6.6,1311
tt0216741,DE,Erkan & Stefan,2000,87,Comedy,nm0378660,nm0460542,4.9,2335
tt0216772,AU,Turn It Up,2000,86,"Action,Crime,Drama",nm0011950,"nm0399799,nm0200062,nm0383748,nm0011950",4.1,1393
tt0216787,CA,The Taste of Others,2000,112,"Comedy,Drama,Romance",nm0418450,"nm0045870,nm0418450",7.2,10382
tt0216799,AU,Harrison's Flowers,2000,121,"Drama,Romance,War",nm0159402,"nm0255284,nm0441301,nm0159402",7.0,6773
tt0216800,AE,With a Friend Like Harry...,2000,117,"Comedy,Drama,Mystery",nm0596962,"nm0596962,nm0996047,nm0545382",7.1,11964
tt0216841,ES,Jet Set,2000,106,Comedy,nm0648902,"nm0207566,nm0648902",4.2,1084
tt0216911,HK,Most Promising Young Actress,2000,100,Comedy,nm0432040,"nm0580698,nm0432040",6.1,1090
tt0217019,CA,Sade,2000,100,"Biography,Drama,History",nm0415245,"nm0591597,nm0276466,nm0104247",6.1,1833
tt0217086,AU,Devil in the Flesh 2,2000,92,"Horror,Thriller",nm0818542,nm0104631,4.6,1573
tt0217119,CA,A Matter of Taste,2000,90,"Crime,Drama,Thriller",nm0710830,"nm0050524,nm0851522,nm0710830",6.9,1707
tt0217331,AU,The Convent,2000,79,"Comedy,Horror",nm0579079,nm0026508,5.1,3186
tt0217355,AU,Dancing at the Blue Iguana,2000,123,"Drama,Mystery",nm0705535,"nm0705535,nm0513197",5.7,4143
tt0217505,AE,Gangs of New York,2002,167,"Crime,Drama",nm0000217,"nm0001873,nm0518836,nm0168379",7.5,473422
tt0217629,AU,Looking for Alibrandi,2000,103,"Comedy,Drama,Romance",nm0940668,nm0545551,7.0,3593
tt0217756,AU,Ready to Rumble,2000,107,"Comedy,Sport",nm0005367,nm0109359,5.3,15337
tt0217824,GB,Goodbye Charlie Bright,2001,87,Drama,nm0522393,"nm0522393,nm1017122",6.2,1782
tt0217869,AE,Unbreakable,2000,106,"Drama,Mystery,Sci-Fi",nm0796117,nm0796117,7.3,442362
tt0217978,GB,'R Xmas,2001,85,"Crime,Drama,Thriller",nm0001206,"nm0968962,nm0001206,nm0970630",5.7,1632
tt0218067,AU,The Calling,2000,89,"Horror,Thriller",nm0128375,"nm0301352,nm0723468",4.3,2104
tt0218080,CA,Agent Red,2000,95,"Action,Drama,Thriller","nm0006860,nm0691061","nm0076791,nm0006860,nm0490370",3.3,1316
tt0218107,EC,Circuit,2001,130,"Drama,Romance",nm0787257,"nm0385987,nm0787257",5.6,1178
tt0218112,CA,American Women,2000,90,Comedy,nm0728522,"nm0412470,nm0915325",6.2,1531
tt0218141,DE,Deeply,2000,101,"Drama,Fantasy,Mystery",nm0255910,nm0255910,5.9,1807
tt0218378,AU,The Claim,2000,120,"Drama,Romance,Western",nm0935863,"nm0362762,nm0101639",6.3,6622
tt0218533,AE,Pukar,2000,176,"Action,Drama,Romance",nm0764316,"nm0707304,nm0222422,nm0706953,nm0764316",6.7,2643
tt0218581,AU,Scarlet Diva,2000,90,Drama,nm0000782,nm0000782,5.0,2755
tt0218616,AU,Some Voices,2000,101,"Comedy,Drama",nm0148116,nm0671856,6.6,1402
tt0218619,AU,Soul Survivors,2001,84,"Horror,Mystery,Thriller",nm0139461,nm0139461,3.9,9639
tt0218817,AU,Antitrust,2001,108,"Action,Crime,Drama",nm0398185,nm0291442,6.1,30330
tt0218839,AE,Best in Show,2000,90,Comedy,nm0001302,"nm0506405,nm0001302",7.4,67001
tt0218864,AU,Buying the Cow,2002,88,"Comedy,Romance",nm0065608,"nm1378028,nm0065608",5.8,7478
tt0218922,AE,Original Sin,2001,116,"Drama,Mystery,Romance",nm0188165,"nm0941280,nm0188165",6.0,59827
tt0218967,AE,The Family Man,2000,125,"Comedy,Drama,Fantasy",nm0711840,"nm0224606,nm0919289",6.8,119473
tt0219171,AU,Ripley Under Ground,2005,101,"Crime,Drama,Thriller",nm0006854,"nm0922799,nm0383604,nm0380819",6.0,2797
tt0219288,GB,Loners,2000,103,Comedy,nm0648576,nm0954500,7.5,3261
tt0219374,AU,Unconditional Love,2002,124,"Comedy,Drama,Musical",nm0389591,"nm0389591,nm0602104",6.7,4102
tt0219405,CA,Waydowntown,2000,87,Comedy,nm0122672,"nm0552460,nm0122672",6.7,1902
tt0219519,CA,Beyond Suspicion,2000,109,"Drama,Mystery,Romance",nm0845860,nm0845860,6.3,1741
tt0219653,AU,Dracula 2000,2000,99,"Action,Fantasy,Horror",nm0527261,"nm0527261,nm0812373",4.9,36508
tt0219699,AE,The Gift,2000,111,"Drama,Fantasy,Horror",nm0000600,"nm0000671,nm0258370",6.7,74837
tt0219822,AU,Human Nature,2001,96,"Comedy,Drama",nm0327273,nm0442109,6.4,18980
tt0219854,AU,The Kid,2000,104,"Comedy,Family,Fantasy",nm0005509,nm0920108,6.1,44437
tt0219952,AU,Lucky Numbers,2000,105,"Comedy,Crime",nm0001188,nm0720304,5.1,10954
tt0220099,AU,The Tigger Movie,2000,77,"Adventure,Animation,Comedy",nm0266255,"nm0590316,nm0266255,nm0349966",6.3,20387
tt0220100,AU,Timecode,2000,97,"Drama,Romance",nm0001214,nm0001214,6.1,7112
tt0220343,CA,Briar Patch,2002,103,"Drama,Romance,Thriller",nm0075864,nm0699398,5.4,1426
tt0220580,AU,Intacto,2001,108,"Drama,Fantasy,Romance",nm0294379,"nm0294379,nm1048541",6.8,13638
tt0220623,AU,Executive Protection,2001,112,"Action,Crime,Thriller",nm0632152,"nm0361437,nm0632152",6.3,4703
tt0220627,AU,Maelstrom,2000,87,Drama,nm0898288,nm0898288,6.7,7320
tt0220631,ES,El mar,2000,107,"Drama,War",nm0898063,"nm1180828,nm0581952,nm0898063",6.9,1570
tt0221013,CA,Séraphin: Heart of Stone,2002,110,Drama,nm0082748,"nm0537604,nm0082748,nm0723845,nm0341853",6.6,1090
tt0221027,AE,Blow,2001,124,"Biography,Crime,Drama",nm0001130,"nm0001024,nm0571346,nm0692051",7.5,275287
tt0221069,EC,Chasing Sleep,2000,104,"Drama,Horror,Mystery",nm0908037,nm0908037,6.2,3652
tt0221073,AU,Chopper,2000,94,"Biography,Crime,Drama",nm0231596,"nm0973692,nm0231596",7.1,41547
tt0221559,AU,On the Edge,2001,85,Drama,nm0138809,"nm0416395,nm0138809",6.9,4823
tt0221563,GB,Sorted,2000,102,Thriller,nm0003473,"nm0132696,nm0003473,nm0819961,nm0898382",6.0,1263
tt0221799,AU,An American Rhapsody,2001,106,Drama,nm0307147,nm0307147,6.7,4599
tt0221838,ES,Borstal Boy,2000,91,"Drama,Romance",nm0792241,"nm0380248,nm0792241,nm0066848",6.8,2571
tt0221885,ES,Contaminated Man,2000,100,"Drama,Thriller",nm0382776,nm0003587,4.9,1194
tt0221928,DE,Seven Days to Live,2000,96,"Drama,Horror,Thriller",nm0631093,nm0004308,5.1,2168
tt0222012,AE,Hey Ram,2000,186,"Crime,Drama,History",nm0352032,"nm0352032,nm2832163,nm0430801",7.9,14017
tt0222024,IN,Hum Tumhare Hain Sanam,2002,174,"Comedy,Drama,Romance","nm4308174,nm1147556","nm0576543,nm1147556,nm1198745",5.4,7674
tt0222150,BR,The Waiting List,2000,105,"Comedy,Drama,Romance",nm0846119,"nm0846119,nm0033029,nm0668590",7.0,1255
tt0222167,GB,Lucky 13,2005,95,"Comedy,Romance",nm1097114,"nm0973307,nm1324179,nm1097114,nm0842379",4.5,1171
tt0222270,GB,Phir Bhi Dil Hai Hindustani,2000,160,"Comedy,Drama,Musical",nm0592583,"nm0482553,nm0196882",6.1,8569
tt0222293,GB,Possible Worlds,2000,93,"Crime,Drama,Mystery",nm0503215,"nm0503215,nm0585906,nm5158911",6.7,2155
tt0222812,AU,Beyond Re-Animator,2003,96,"Comedy,Horror,Sci-Fi",nm0951206,"nm0522454,nm0951206,nm1265923",5.7,13037
tt0222850,AU,The Broken Hearts Club: A Romantic Comedy,2000,94,"Comedy,Drama,Romance",nm0075528,nm0075528,6.9,8192
tt0222851,AU,Brother,2000,114,"Crime,Drama,Thriller",nm0001429,nm0001429,7.1,24566
tt0223268,CA,Faust,2000,101,"Drama,Fantasy,Horror",nm0951206,"nm0703817,nm0896979,nm0324473",4.4,4511
tt0223832,AU,The Old Man Who Read Love Stories,2001,115,"Adventure,Drama",nm0208854,"nm1993615,nm0208854",6.5,1358
tt0223897,AE,Pay It Forward,2000,123,Drama,nm0001460,"nm0404954,nm0228908",7.2,123931
tt0223954,GB,The Prime Gig,2000,98,Drama,nm0608666,nm0923980,6.0,2310
tt0224578,CA,The Vertical Ray of the Sun,2000,112,Drama,nm0870841,nm0870841,7.2,3972
tt0225071,AE,Angel Eyes,2001,102,"Drama,Romance",nm0001502,nm0224187,5.7,25715
tt0225824,DE,Football Rules Ok,2000,92,"Comedy,Drama",nm0927718,nm0227845,6.2,1015
tt0226935,AU,Chelsea Walls,2001,109,Drama,nm0000160,nm0120961,4.9,2217
tt0227005,AE,Made,2001,95,"Comedy,Crime,Drama",nm0269463,nm0269463,6.3,19381
tt0227194,IN,One 2 Ka 4,2001,169,"Action,Crime,Drama",nm0619777,"nm0482553,nm0196882",5.5,5693
tt0227277,CA,Burnt Money,2000,125,"Crime,Drama,Romance",nm0686304,"nm0686304,nm0683049,nm0276655",7.0,6858
tt0227538,AU,Spy Kids,2001,88,"Action,Adventure,Comedy",nm0001675,nm0001675,5.6,127450
tt0227980,BR,Chica de Río,2001,102,Comedy,nm0003355,"nm0003355,nm0406628,nm2353559",5.6,1013
tt0227984,AU,Formula 51,2001,93,"Action,Comedy,Crime",nm0950553,nm0667770,6.3,50978
tt0228242,CA,The Adventures of Felix,2000,95,"Comedy,Drama,Romance","nm0553303,nm0239725","nm0553303,nm0239725",6.9,1856
tt0228488,AU,Kiss Kiss Bang Bang,2001,101,"Comedy,Thriller",nm0837458,nm0837458,6.2,2074
tt0228687,AU,Little Otik,2000,132,"Animation,Comedy,Drama",nm0840905,"nm0258652,nm0840905",7.3,6883
tt0228750,AU,Proof of Life,2000,135,"Action,Drama,Thriller",nm0000431,"nm0362998,nm0698295,nm0006904",6.3,58931
tt0228786,AU,The Crimson Rivers,2000,106,"Crime,Mystery,Thriller",nm0440913,"nm0440913,nm0335096",6.9,65692
tt0228871,FR,Sleepwalker,2000,95,"Horror,Mystery,Thriller",nm0750259,nm0117532,5.8,1324
tt0229002,AU,Green Dragon,2001,115,Drama,nm0119613,"nm0004784,nm0119613",6.1,1254
tt0229260,DE,Book of Shadows: Blair Witch 2,2000,90,"Adventure,Fantasy,Horror",nm0075666,"nm0617130,nm0075666,nm0844896,nm0066243",4.0,40040
