tconst,region,primaryTitle,startYear,runtimeMinutes,genres,directors,writers,averageRating,numVotes
tt0795488,US,Úcastníci zájezdu,2006,113,Comedy,nm1802395,"nm0896890,nm1802395",6.2,1050
tt0795493,AE,Cassandra's Dream,2007,108,"Crime,Drama,Romance",nm0000095,nm0000095,6.6,53854
tt0795505,FR,Undead or Alive: A Zombedy,2007,91,"Comedy,Horror,Western",nm0680421,"nm0680421,nm1090974",5.1,2164
tt0796212,CA,Exiled,2006,110,"Action,Crime,Drama",nm0864775,"nm0844032,nm1429767",7.2,9646
tt0796302,AE,The Babysitters,2007,88,Drama,nm1565107,nm1565107,5.6,12750
tt0796307,CA,Under the Same Moon,2007,106,"Adventure,Drama",nm0726638,nm0897788,7.3,7456
tt0796314,AU,A Dog's Breakfast,2007,88,"Comedy,Drama,Horror",nm0382110,"nm0382110,nm0521766",6.6,3772
tt0796335,AR,Molière,2007,120,"Biography,Comedy",nm1016687,"nm1016687,nm0897065",7.1,6574
tt0796366,AU,Star Trek,2009,127,"Action,Adventure,Sci-Fi",nm0009190,"nm0649460,nm0476064,nm0734472",7.9,620267
tt0796368,AU,Talk to Me,2007,118,"Biography,Drama,History",nm0501435,"nm0312796,nm0266622",7.3,10272
tt0796375,AU,You Kill Me,2007,93,"Comedy,Crime,Romance",nm0001093,"nm1321655,nm1321656",6.4,18973
tt0798817,AE,13,2010,91,"Crime,Drama,Thriller",nm1201875,"nm1201875,nm0699294",6.0,43920
tt0799934,AU,Be Kind Rewind,2008,102,Comedy,nm0327273,nm0327273,6.4,94270
tt0799949,AE,Epic Movie,2007,86,"Adventure,Comedy,Fantasy","nm0294997,nm0783536","nm0294997,nm0783536",2.4,109545
tt0799951,ES,Body Armour,2007,90,"Action,Thriller",nm0006685,"nm0483924,nm0917802",4.0,1029
tt0799954,AU,The Bridge,2006,94,"Documentary,Drama",nm0824414,nm4228877,7.2,12215
tt0799991,GB,How I Celebrated the End of the World,2006,106,Drama,nm0594198,"nm0594198,nm1994414,nm4153163",7.1,3231
tt0800003,AU,Delta Farce,2007,90,"Action,Adventure,Comedy",nm1085552,"nm2021391,nm2009736",3.6,11505
tt0800022,CA,Electroma,2006,74,"Adventure,Drama,Sci-Fi","nm0051939,nm0208878","nm0051939,nm0208878,nm1385432,nm0353952",6.7,4503
tt0800027,AU,Feast of Love,2007,97,"Drama,Romance",nm0000914,"nm0122335,nm2257022",6.5,17106
tt0800039,AU,Forgetting Sarah Marshall,2008,111,"Comedy,Drama,Romance",nm0831557,nm0781981,7.1,302466
tt0800069,AU,The Hills Have Eyes 2,2007,89,"Horror,Thriller",nm1170286,"nm0000127,nm0186617",5.1,67648
tt0800080,AE,The Incredible Hulk,2008,112,"Action,Adventure,Sci-Fi",nm0504642,"nm0672015,nm0498278,nm0456158",6.6,523518
tt0800159,AE,Pingpong,2006,89,Drama,nm1031003,"nm2254794,nm1031003",6.3,1095
tt0800240,AU,Deception,2008,107,"Crime,Drama,Mystery",nm2251947,nm0093560,6.0,40835
tt0800241,AU,Transsiberian,2008,111,"Crime,Drama,Mystery",nm0026442,"nm0026442,nm0175877",6.6,54736
tt0800268,DE,Wieners,2008,89,"Adventure,Comedy",nm0825356,"nm0999670,nm1237833",4.2,2457
tt0800308,AU,Appaloosa,2008,115,"Action,Crime,Drama",nm0000438,"nm0461446,nm0000438,nm0662582",6.7,64722
tt0800320,AU,Clash of the Titans,2010,106,"Action,Adventure,Fantasy",nm0504642,"nm2012438,nm0006534,nm0542062,nm0189117",5.8,292737
tt0800325,AU,The Dirt,2019,107,"Biography,Comedy,Drama",nm0871860,"nm0929186,nm5287325,nm0005136,nm1016427,nm0624702,nm1015634,nm2196897",7.0,55308
tt0800341,GB,May 18,2007,120,"Drama,History",nm1537157,"nm1593802,nm0661931",6.9,1352
tt0800361,US,S&man,2006,84,Horror,nm0678786,nm0678786,5.6,1098
tt0800367,AU,Storm Warning,2007,86,"Horror,Thriller",nm0087595,nm0211193,5.8,7518
tt0800369,AR,Thor,2011,115,"Action,Fantasy",nm0000110,"nm1005420,nm0826714,nm0668309,nm0833089,nm0698873,nm0498278,nm1293367,nm0456158",7.0,900199
tt0800956,AU,Life in a Metro,2007,132,"Comedy,Drama,Musical",nm1397301,"nm1397301,nm1821635",7.4,12895
tt0801526,FI,The Tracey Fragments,2007,77,Drama,nm0567680,nm2267721,6.0,7675
tt0802948,AE,An American Crime,2007,98,"Biography,Crime,Drama",nm0641373,"nm0641373,nm0877596",7.2,36980
tt0802983,GB,Doraemon the Movie: Nobita's Dinosaur,2006,107,"Adventure,Animation,Comedy","nm2268014,nm0476417","nm0297742,nm0476417,nm2268014",7.1,1545
tt0803029,BR,Linha de Passe,2008,113,"Drama,Sport","nm0758574,nm0858680","nm1144331,nm0858680",7.1,2908
tt0803052,CA,Opium: Diary of a Madwoman,2007,90,"Drama,Romance",nm0844444,"nm0190808,nm0843921,nm0844444",6.4,1189
tt0803057,AU,The Promotion,2008,86,Comedy,nm0175726,nm0175726,5.6,19704
tt0803061,AU,Red Dog,2011,92,"Biography,Comedy,Drama",nm0826541,"nm0850044,nm0207408",7.3,19430
tt0803080,GB,Say That You Love Me,2006,87,Drama,nm0294878,"nm0294878,nm2266884",4.8,1042
tt0803096,AU,Warcraft,2016,123,"Action,Adventure,Fantasy",nm1512910,"nm0495378,nm1512910",6.7,278825
tt0803100,BE,The Crocodiles,2009,98,"Adventure,Family",nm0228542,"nm0228542,nm0728894,nm0902149",6.2,1588
tt0804443,AU,Asylum,2008,93,Horror,nm0254786,nm1004587,4.0,3961
tt0804452,AU,Bratz,2007,110,"Comedy,Family,Music",nm0573732,"nm0418070,nm1089476,nm0251736",3.1,24879
tt0804461,AE,Death Sentence,2007,105,"Action,Crime,Thriller",nm1490123,"nm2259451,nm0307257",6.7,74834
tt0804463,AU,Devil's Knot,2013,114,"Biography,Crime,Drama",nm0000382,"nm0090199,nm0220600,nm2268286",6.1,23854
tt0804492,AU,The Hottie & the Nottie,2008,91,"Comedy,Romance",nm0701245,nm0274559,2.0,39141
tt0804497,AU,It's Kind of a Funny Story,2010,101,"Comedy,Drama,Romance","nm1349818,nm0281396","nm1349818,nm0281396,nm2272408",7.1,148195
tt0804505,AU,Married Life,2007,91,"Biography,Crime,Drama",nm0755158,"nm0755158,nm0610219,nm0082941",6.2,9754
tt0804507,AU,Mother of Tears,2007,102,"Drama,Horror,Thriller",nm0000783,"nm0000783,nm0026829,nm0317368,nm0002576,nm0211063,nm2448799",5.0,11139
tt0804513,GR,Rainbow Song,2006,118,"Drama,Romance",nm0474948,"nm1860692,nm2641763,nm0412517",7.3,1496
tt0804516,AE,P2,2007,98,"Crime,Horror,Thriller",nm0451076,"nm0014960,nm0505183,nm0451076",5.9,36431
tt0804519,CA,Pool Party,2007,92,Comedy,nm2269844,"nm2269844,nm1616423,nm0348309,nm2282528",3.8,1127
tt0804522,AU,Rendition,2007,122,"Drama,Thriller",nm0004303,nm0762504,6.8,58214
tt0804529,AU,Sleep Dealer,2008,90,"Drama,Romance,Sci-Fi",nm1642796,"nm1642796,nm0726935",6.0,6685
tt0804540,CA,Taxi 4,2007,91,"Action,Comedy,Crime",nm0470443,nm0000108,5.6,30760
tt0804552,AR,The Killing Gene,2007,104,"Crime,Drama,Horror",nm0788191,nm0975294,5.7,9336
tt0805184,AU,Bhagam Bhag,2006,157,"Comedy,Drama,Mystery",nm0698184,"nm0903423,nm2112742,nm3133679",6.6,14911
tt0805185,CA,Blood Trails,2006,87,"Horror,Thriller",nm0470251,"nm0470251,nm2251530,nm2919878",3.5,1647
tt0805188,ES,Marilena from P7,2006,48,"Drama,Fantasy",nm0625904,"nm1416291,nm0625904,nm1994414,nm1277847",7.9,2068
tt0805526,AU,Facing the Giants,2006,111,"Drama,Sport",nm1731937,"nm1731937,nm1726854",6.5,18059
tt0805564,AU,Lars and the Real Girl,2007,106,"Comedy,Drama,Romance",nm0318916,nm1280672,7.3,155409
tt0805570,AE,The Midnight Meat Train,2008,100,"Horror,Mystery,Thriller",nm0457565,"nm1161528,nm0000850",6.0,71128
tt0805576,CA,Jar City,2006,93,"Crime,Drama,Mystery",nm0466349,"nm0466349,nm2266689",6.8,5635
tt0805605,IT,Saint Seiya: Heaven Chapter - Overture,2004,84,"Animation,Fantasy",nm0945674,"nm0948412,nm1737449,nm1030700",7.0,1495
tt0805613,CA,Shoppen Munich,2006,91,"Comedy,Drama,Romance",nm1311684,nm1311684,7.2,1344
tt0805647,AE,The Witches,2020,106,"Adventure,Comedy,Family",nm0000709,"nm0000709,nm1244069,nm0868219,nm0001094",5.4,46575
tt0806027,AU,Blood: The Last Vampire,2009,91,"Action,Adventure,Fantasy",nm0619599,"nm0159443,nm0436784,nm1056267",5.2,15294
tt0806029,AU,Farewell,2009,113,"Drama,Romance,Thriller",nm0137228,"nm2267002,nm0137228,nm3598769",6.9,6981
tt0806088,GB,Heyy Babyy,2007,144,"Comedy,Drama",nm1349318,"nm1349318,nm1179457,nm3065956",6.0,15841
tt0806147,AU,Extreme Movie,2008,86,Comedy,"nm0258418,nm0414795","nm0258418,nm0414795,nm0287182,nm1231253,nm1676221,nm1676223,nm1672246,nm1106214,nm0520488,nm0588087",3.7,11548
tt0806165,AU,The Ramen Girl,2008,102,"Comedy,Drama,Romance",nm0010012,nm2265380,6.3,11099
tt0806203,AE,Carriers,2009,84,"Action,Adventure,Drama","nm0665041,nm1883612","nm1883612,nm0665041",6.0,49652
tt0806686,AR,Yella,2007,89,"Drama,Horror,Romance",nm0678857,nm0678857,6.7,4278
tt0806938,BR,Tired of Kissing Frogs,2005,95,"Comedy,Drama,Romance",nm2270723,"nm3133563,nm3126291,nm0393674,nm0084347",6.0,1015
tt0806940,DE,Bad Girls,2007,100,Comedy,nm0765250,"nm2266323,nm1435075,nm0411517,nm0729202",5.3,2251
tt0807028,AU,The Pool Boys,2009,107,Comedy,nm0736930,"nm0641412,nm1234853",4.6,2699
tt0807054,FR,It's a Free World...,2007,96,Drama,nm0516360,nm0491956,7.0,6301
tt0807716,NO,Long Flat Balls,2006,97,"Comedy,Drama,Sport","nm2274868,nm0958969",nm2273791,5.7,2039
tt0807721,GB,Jellyfish,2007,78,Drama,"nm0311700,nm0449316",nm0311700,7.0,2744
tt0807758,GB,Partner,2007,155,"Comedy,Drama,Romance",nm0223522,"nm1879189,nm0155027,nm0223522,nm1182352,nm0792767",5.8,13507
tt0807943,DE,Dhee,2007,142,"Action,Comedy",nm1626425,"nm2022987,nm1626425,nm0893128",7.2,2660
tt0807944,GB,Dheena,2001,167,"Action,Drama",nm1436693,nm1436693,7.1,2721
tt0807956,AU,Occupation 101,2006,90,Documentary,"nm1894365,nm2055185","nm1894365,nm2055185,nm2274354",8.2,1906
tt0808151,AE,Angels & Demons,2009,138,"Action,Mystery,Thriller",nm0000165,"nm0462895,nm0326040,nm1467010",6.7,309605
tt0808174,HU,Blind,2007,98,"Drama,Romance",nm0233288,nm0233288,7.2,1132
tt0808185,CA,The Bothersome Man,2006,95,"Comedy,Drama,Fantasy",nm0509633,nm0996077,7.2,18067
tt0808230,AU,Two Worlds,2007,105,"Comedy,Fantasy",nm0169300,"nm0169300,nm0191392,nm4094947",5.6,1466
tt0808232,AU,A Dog Year,2009,80,"Comedy,Drama",nm0492215,"nm0492215,nm2275213",6.0,3653
tt0808237,BR,Drama/Mex,2006,93,Drama,nm1319671,nm1319671,5.9,1428
tt0808240,CA,Turks in Space,2006,110,"Action,Comedy,Sci-Fi",nm0862605,nm2274201,1.5,16768
tt0808244,AU,Easy Virtue,2008,97,"Comedy,Romance",nm0254632,"nm0254632,nm0423364,nm0002021",6.6,22454
tt0808245,GB,A Letter to Elia,2010,60,Documentary,"nm2719270,nm0000217","nm2719270,nm0000217",7.5,1122
tt0808265,GB,The Ferryman,2007,100,"Fantasy,Horror,Thriller",nm1503386,"nm1195574,nm1056766",4.7,1974
tt0808276,AU,Cold Prey,2006,97,"Horror,Thriller",nm1012385,"nm1856961,nm2276540,nm1012385,nm0486644,nm1342878,nm0369266",6.2,19622
tt0808279,AU,Funny Games,2007,111,"Crime,Drama,Thriller",nm0359734,nm0359734,6.5,103838
tt0808285,AU,The Good Heart,2009,99,"Comedy,Drama",nm0477597,nm0477597,6.8,5172
tt0808306,CA,Honeymoon Travels Pvt. Ltd.,2007,118,"Comedy,Drama,Romance",nm1030373,"nm1030373,nm0440604",6.1,2933
tt0808315,AU,Dead in 3 Days,2006,97,"Horror,Thriller",nm0698283,"nm0062137,nm0698283",5.5,2638
tt0808331,AR,Joshua,2007,106,"Drama,Horror,Thriller",nm0711807,"nm2274741,nm0711807",5.8,13516
tt0808339,AR,The Heir Apparent: Largo Winch,2008,108,"Action,Thriller",nm1362432,"nm1272853,nm1362432,nm0887015,nm0290717",6.4,14780
tt0808399,AU,"New York, I Love You",2008,103,"Comedy,Drama,Romance","nm0015359,nm0040939,nm0051157,nm0400441,nm0412517,nm0422638,nm0001408,nm0551358,nm0619762,nm0000204,nm0711840","nm2873851,nm2581373,nm0395262,nm1252453,nm0412517,nm0994546,nm0622288,nm0144018,nm0935829,nm0005237,nm0000204,nm0015359,nm0551358,nm0694130,nm1475479,nm1440846,nm0040939",6.2,47834
tt0808417,AU,Persepolis,2007,96,"Animation,Biography,Drama","nm1749112,nm2277869","nm2277869,nm1749112",8.0,100181
tt0808506,AU,The Girl Who Leapt Through Time,2006,98,"Adventure,Animation,Comedy",nm0396074,"nm0875489,nm0645766",7.7,70863
tt0808510,AU,Tooth Fairy,2010,101,"Comedy,Family,Fantasy",nm0501185,"nm0304665,nm0541632,nm0827985,nm0893262,nm0802020,nm0682063",5.0,49685
tt0808526,AU,Life During Wartime,2009,98,"Comedy,Drama",nm0001754,nm0001754,6.4,7850
tt0809407,CA,12:08 East of Bucharest,2006,89,"Comedy,Drama",nm1717949,nm1717949,7.3,8122
tt0809425,DE,In the City of Sylvia,2007,84,Drama,nm0346360,nm0346360,6.8,2606
tt0809504,AU,The Accidental Husband,2008,90,"Comedy,Romance",nm0001162,"nm1597668,nm1646529,nm0773731",5.5,25551
tt0809533,GB,Las 13 rosas,2007,129,"Drama,History",nm0554880,"nm0182275,nm0554880,nm0554838",6.7,2163
tt0809535,CA,Sway,2006,120,"Crime,Drama",nm1114829,nm1114829,7.1,1209
tt0809931,AU,Noise,2007,108,"Crime,Drama,Mystery",nm1234242,nm1234242,6.6,2762
tt0809951,HR,Empties,2007,104,"Comedy,Drama",nm0841232,nm0006664,7.2,5050
tt0810089,GB,The Belgrade Phantom,2009,82,"Action,Crime,Documentary",nm1482509,"nm1482509,nm2283017,nm2285135",6.7,1565
tt0810444,AU,The Pumpkin Karver,2006,90,Horror,nm0542943,"nm0542943,nm0799061",3.3,1634
tt0810772,CA,Belle Du Seigneur,2012,104,"Drama,Romance",nm2283173,"nm2283173,nm0148437,nm1278919,nm0213139",5.0,1457
tt0810784,AE,Bright Star,2009,119,"Biography,Drama,Romance",nm0001005,"nm0001005,nm1652346",6.9,28701
tt0810809,AR,Congorama,2006,105,"Comedy,Drama",nm0265852,nm0265852,7.1,1223
tt0810817,ES,The Da Vinci Treasure,2006,91,"Action,Adventure,Mystery",nm1910620,"nm0050097,nm0209856,nm0490375,nm1910620",2.2,1056
tt0810819,AE,The Danish Girl,2015,119,"Biography,Crime,Drama",nm0393799,"nm0185309,nm2286442",7.1,199258
tt0810823,BA,The Deaths of Ian Stone,2007,87,"Horror,Thriller",nm0224191,nm0393445,5.5,13659
tt0810827,DE,Death Note: The Last Name,2006,141,"Adventure,Crime,Drama",nm0437526,"nm2174097,nm1761126,nm0645256",7.2,17619
tt0810836,AU,Dirt Music,2019,105,"Crime,Drama,Romance",nm0429963,"nm2113666,nm0936090",5.3,1025
tt0810868,AT,Free Rainer,2007,130,"Comedy,Drama",nm0918326,"nm1602472,nm0918326",6.7,4681
tt0810913,AU,Jack and Jill,2011,91,Comedy,nm0240797,"nm0957840,nm0466175,nm0001191,nm0184445,nm0806912",3.3,90424
tt0810922,AU,Take Me Home Tonight,2011,97,"Comedy,Drama,Romance",nm0236226,"nm0066851,nm0276882,nm0333410,nm2281415",6.3,55240
tt0810924,GB,Knife Edge,2009,90,"Horror,Thriller",nm0382776,"nm2412184,nm0382776,nm2405695",4.5,1155
tt0810928,GB,The Last Sin Eater,2007,117,Drama,nm0484901,"nm0083349,nm0484901,nm2279578",5.7,1998
tt0810945,ES,Live!,2007,96,Drama,nm0349702,nm0349702,5.8,5157
tt0810951,AU,Look,2007,102,"Comedy,Crime,Drama",nm0726472,nm0726472,6.6,1862
tt0810988,AU,The Nines,2007,100,"Drama,Fantasy,Mystery",nm0041864,nm0041864,6.2,34610
tt0811011,AU,Pirates of Treasure Island,2006,85,"Action,Adventure",nm0805635,"nm0209856,nm0490375,nm0805635,nm0829044",2.2,1156
tt0811066,CA,Shootout at Lokhandwala,2007,122,"Action,Crime,Drama",nm0482232,"nm0482232,nm1330994,nm2632735",7.1,10893
tt0811080,AE,Speed Racer,2008,135,"Action,Adventure,Comedy","nm0905154,nm0905152","nm0905152,nm0905154,nm1033745",6.1,78434
tt0811106,AU,The Ten,2007,96,"Comedy,Romance",nm0906476,"nm0547800,nm0906476",4.9,16970
tt0811124,AU,The Lost Tribe,2010,100,"Adventure,Horror,Thriller",nm0004152,nm2881830,3.8,1886
tt0811128,CA,Turn the River,2007,92,Drama,nm0001177,nm0001177,5.8,1924
tt0811137,GB,The Do-Deca-Pentathlon,2012,76,"Comedy,Sport","nm0243231,nm0243233","nm0243231,nm0243233",5.9,1820
tt0811138,AU,The Love Guru,2008,87,"Comedy,Romance,Sport",nm0773605,"nm0000196,nm0330704",3.8,54979
tt0811159,HU,The Wild Guys 4,2007,110,"Comedy,Family,Sport",nm0556076,nm0556076,3.6,1009
tt0812243,AU,Ex Drummer,2007,100,"Comedy,Crime,Drama",nm0607831,"nm0116743,nm0607831",6.9,10968
tt0812352,AU,9 Miles Down,2009,86,"Horror,Mystery,Sci-Fi",nm0909026,"nm0211193,nm0909026",5.3,3937
tt0812377,SE,Solitary Fragments,2007,135,Drama,nm0740963,"nm0740963,nm1381487",6.6,1483
tt0813129,US,Evil,2005,83,"Action,Comedy,Horror",nm0636741,nm0636741,5.4,1893
tt0813540,RU,Naksha,2006,128,"Action,Adventure,Fantasy",nm1568794,"nm1179457,nm1571874",3.5,1336
tt0813541,LV,Piter FM,2006,85,"Comedy,Drama,Romance",nm2294083,"nm2294083,nm2293972",7.0,3681
tt0813547,AU,The Counterfeiters,2007,99,"Crime,Drama,History",nm0752328,"nm2542195,nm0752328",7.5,47176
tt0813548,IN,Godavari,2006,160,"Drama,Romance",nm2289322,nm2289322,7.9,1683
tt0813549,CA,Fatal Contact,2006,110,"Action,Crime,Drama",nm0492315,nm0492315,6.4,1812
tt0814014,GB,Apne,2007,173,"Action,Drama,Sport",nm0788858,nm0665548,6.1,3539
tt0814022,AU,Bangkok Dangerous,2008,99,"Action,Crime,Thriller","nm0659380,nm0161152","nm0725034,nm0161152,nm0659380",5.3,58313
tt0814075,AU,Deliver Us from Evil,2006,101,"Crime,Documentary",nm1332844,nm1332844,7.9,10827
tt0814130,AU,The Hammer,2007,88,"Comedy,Romance,Sport",nm0379237,"nm0376247,nm0004805",7.1,6275
tt0814131,AU,Hank and Mike,2008,86,"Comedy,Fantasy",nm0459585,"nm0541507,nm0584221",5.8,1610
tt0814243,AU,One Piece: The Movie,2000,51,"Action,Adventure,Animation",nm2910657,"nm1520917,nm0793565",6.7,6129
tt0814255,AU,Percy Jackson & the Olympians: The Lightning Thief,2010,118,"Adventure,Family,Fantasy",nm0001060,"nm0864471,nm2292894",5.9,202986
tt0814314,AE,Seven Pounds,2008,123,"Drama,Mystery,Thriller",nm0610831,nm1455356,7.6,315217
tt0814331,AU,Spring Breakdown,2009,84,"Comedy,Romance",nm1451294,"nm1451294,nm0237222",4.8,4824
tt0814335,AU,The Stepfather,2009,101,"Mystery,Thriller",nm1879589,"nm0136592,nm0922799,nm0498839,nm0307257",5.6,38684
tt0814380,FR,Notte prima degli esami - Oggi,2007,102,Comedy,nm0110292,"nm0110292,nm0551431,nm0116511,nm2766853",5.2,2399
tt0814666,CA,Bamako (The Court),2006,115,Drama,nm0803066,nm0803066,6.7,1493
tt0814685,CA,Frontier(s),2007,108,Horror,nm1164755,nm1164755,6.2,28801
tt0814768,CA,The Price to Pay,2007,95,Comedy,nm1464507,nm1464507,5.6,1198
tt0815138,GB,Take,2007,98,"Crime,Drama,Thriller",nm2291380,nm2291380,5.8,1704
tt0815178,AU,The Life Before Her Eyes,2007,90,"Drama,Fantasy,Mystery",nm1166926,"nm0440641,nm2145339",6.2,14890
tt0815236,AU,She's Out of My League,2010,104,"Comedy,Romance",nm1637768,"nm1890845,nm1898234",6.4,144368
tt0815241,AU,Religulous,2008,101,"Comedy,Documentary,War",nm0153078,nm0005175,7.6,60241
tt0815244,AU,Sydney White,2007,108,"Comedy,Drama,Romance",nm0638271,nm1548657,6.2,51264
tt0815245,AE,The Uninvited,2009,87,"Drama,Fantasy,Horror","nm0345294,nm0345307","nm0742194,nm1215164,nm0076166,nm0453518",6.3,85062
tt0815890,AU,The Blue Elephant,2006,79,"Adventure,Animation,Family","nm1155551,nm1026538","nm2707225,nm0818746",5.6,1371
tt0816150,DK,"Ice Cream, I Scream",2006,100,Comedy,nm1729048,nm1729048,6.6,6618
tt0816258,AE,Pokiri,2006,164,"Action,Crime,Thriller",nm0700872,nm0700872,8.0,15590
tt0816436,AU,Black Water,2007,90,"Adventure,Drama,Horror","nm2299471,nm0871188","nm0871188,nm2299471",5.8,16039
tt0816442,AU,The Book Thief,2013,131,"Drama,War",nm1093053,"nm2295691,nm0678104",7.5,142300
tt0816462,AE,Conan the Barbarian,2011,113,"Action,Adventure,Fantasy",nm1197971,"nm0232776,nm0649191,nm0393517,nm0397574",5.1,102713
tt0816539,AU,Jack Brooks: Monster Slayer,2007,85,"Action,Comedy,Horror",nm1394062,"nm1394062,nm2033655,nm1427978,nm1433435",5.9,6660
tt0816545,AU,Kabluey,2007,86,Comedy,nm1099475,nm1099475,6.5,4580
tt0816556,AE,Lake Mungo,2008,87,"Drama,Horror,Mystery",nm1757667,nm1757667,6.3,28963
tt0816616,CA,Poor Boy's Game,2007,104,Drama,nm0899364,"nm0683111,nm0861362,nm0899364",6.3,1400
tt0816692,AU,Interstellar,2014,169,"Adventure,Drama,Sci-Fi",nm0634240,"nm0634300,nm0634240",8.7,2099930
tt0816711,AU,World War Z,2013,116,"Action,Adventure,Horror",nm0286975,"nm1996352,nm1206844,nm0511541,nm0833089,nm0112150",7.0,719418
tt0817177,AE,Flipped,2010,90,"Comedy,Drama,Romance",nm0001661,"nm0001661,nm0770650,nm2300000",7.7,97468
tt0817225,AR,Secret Sunshine,2007,142,Drama,nm0496969,"nm0496969,nm0497043",7.5,9570
tt0817228,AU,The Tattooist,2007,92,"Drama,Horror,Thriller",nm1317966,"nm1088302,nm2204480",5.1,3244
tt0817230,AU,Valentine's Day,2010,125,"Comedy,Romance",nm0005190,"nm0297545,nm0463359,nm0799050",5.7,125417
tt0817538,AU,Drillbit Taylor,2008,110,"Action,Comedy,Crime",nm0109359,"nm0003249,nm0736622,nm0000455",5.7,62402
tt0817544,BR,Never Forever,2007,104,"Drama,Romance",nm1346562,nm1346562,6.4,1707
tt0817545,AU,The Power of Few,2013,96,"Action,Crime,Drama",nm0555381,nm0555381,5.1,4258
tt0818165,AU,The Alphabet Killer,2008,98,"Crime,Mystery,Thriller",nm0003343,nm0540176,5.2,8876
tt0818170,AU,The Little Traitor,2007,88,Drama,nm0744922,"nm0744922,nm0654672",6.9,1104
tt0819714,AE,The Edge of Love,2008,110,"Biography,Drama,Romance",nm0562266,"nm0531930,nm1729542",6.1,18943
tt0819755,AU,Babysitter Wanted,2007,93,"Horror,Thriller","nm1396586,nm0541308",nm1396586,5.4,7892
tt0819765,FI,Dog Bite Dog,2006,109,"Action,Crime,Drama",nm1110912,"nm0159483,nm0844032,nm2513244",6.5,2697
tt0819791,AU,The One Percent,2006,76,Documentary,nm1282156,nm0476169,6.8,1116
tt0819796,HU,Play Me a Love Song,2007,106,"Comedy,Music",nm1203224,nm1203224,7.4,1569
tt0819810,DE,Traffic Signal,2007,130,Drama,nm1055105,"nm1055105,nm6449398,nm1966139",6.6,1763
tt0819895,SE,The Paper Will Be Blue,2006,95,"Action,Drama",nm1364086,"nm2304473,nm1364086,nm1146102",7.6,2192
tt0819953,CA,Days of Darkness,2007,104,"Comedy,Drama,Fantasy",nm0000780,nm0000780,6.8,3206
tt0820096,IT,Playing the Victim,2006,95,Comedy,nm1970598,"nm2023728,nm2023151",7.1,2771
tt0820111,AU,Meatball Machine,2005,90,"Action,Horror,Sci-Fi","nm0945369,nm2310701","nm1992167,nm1156757,nm0945369,nm2310701",5.7,2279
tt0820117,CA,We Are Not Angels 3: Rock & Roll Strike Back,2006,86,"Comedy,Drama,Music",nm0664575,"nm0236729,nm0664575,nm0901286",5.2,2398
tt0820142,CA,The Reef,2006,77,"Adventure,Animation,Family","nm0048519,nm0289065,nm2313736","nm0576542,nm0676301,nm2430504,nm0219270",4.1,4482
tt0820158,US,"Tokyo Tower: Mom and Me, and Sometimes Dad",2007,142,Drama,nm0559629,"nm1410940,nm0559618",7.4,1045
tt0821442,AE,A Dirty Carnival,2006,140,"Action,Crime,Drama",nm1168564,"nm15595455,nm15597405,nm1168564",7.3,9239
tt0821470,CA,The City of Violence,2006,92,"Action,Crime,Thriller",nm0753423,"nm1740242,nm1747265,nm0753423",6.6,4772
tt0821640,AU,Ghosts of Girlfriends Past,2009,100,"Comedy,Fantasy,Romance",nm0914132,"nm0524190,nm0601859",5.8,94616
tt0821642,AR,The Soloist,2009,117,"Biography,Drama,Music",nm0942504,"nm0335666,nm2311134",6.7,55400
tt0822389,AU,Kenny,2006,99,Comedy,nm0414814,"nm0414814,nm2037879",7.2,7282
tt0822832,AE,Marley & Me,2008,115,"Drama,Family",nm0291205,"nm0291082,nm0740400,nm2313946",7.0,167809
tt0822833,AE,"Sex, Party & Lies",2009,107,"Comedy,Drama","nm0016203,nm0579687","nm0016203,nm0328000,nm0579687",3.9,2856
tt0822847,AU,Priest,2011,87,"Action,Fantasy,Horror",nm0829820,"nm2309430,nm2312828",5.7,124142
tt0822849,CA,Rails & Ties,2007,101,Drama,nm0002055,nm0506551,6.7,4273
tt0822854,AE,Shooter,2007,124,"Action,Drama,Thriller",nm0298807,"nm2394211,nm0501380",7.1,355665
tt0822868,AU,Make It Happen,2008,90,"Drama,Musical",nm0335337,"nm0012137,nm0043346",5.4,6492
